_id,search_text,title,link,description,comp_name,email,keywords,founded_year,revenue,funding,No_of_employees,headquarters,telephone_number,contact_person,address,type_or_sector
5eb9b5c9c60e3be81421f86d,https://www.thebanyans.com.au/history-of-the-banyans/,History - The Banyans Health and Wellness,https://thebanyans.com.au/about/history/,Bringing together a highly specialised team  with over a century of clinical experience  The Banyans sets a new standard for integrated residential programs.,The Banyans,sales@bluebanyan.com.au,"['addiction treatment programs', 'treatment programs', 'addiction therapy', 'rehabilitation treatment programs', 'drug addiction treatment', 'health treatment', 'addiction recovery programs', 'banyans health', 'proven integrated therapy programs', 'therapy support']","['Jan 2, 2010']",['None'],None,['1-10'],"[' Melbourne, Victoria, Australia']",['+61 1300 226 926'],"['Dan Hodge ', 'Intake Manager_The Banyans', None]","['7/100 Edward St, Brisbane City QLD 4000, Australia']","['Manufacturing', 'Shopping']"
5eb9b7a6206f878ed521f86d,http://westernaerial.com.au/,Western Aerial | Aerial application | Derrinallum,https://westernaerial.com.au/,Since 1964 Western Aerial has been serving local farmers and land owners. ... Western Aerial offers specialised aerial application services which involves the spraying and spreading of trace elements  ... operations@westernaerial.com.au,Western Aerial,['admin@westernaerial.com.au'],"['specialised aerial application services', 'reliable aerial application services', 'aerial fertiliser application', 'suspension application', 'consistent application', 'aerial spraying services', 'aerial pest control solutions', 'western aerial', 'professional aerial application services', 'aerial pest control']",[' 5 November 2014'],['None'],None,['None'],['None'],['+61 3 5597 6508'],"['Jerome Leray', 'CEO', None]","['145 Vite Vite Rd, Derrinallum VIC 3325, Australia']","['Aerospace', 'Industrial Manufacturing']"
5eb9b87e9dd4c7ca0621f86d,https://www.frostair.com.au/,Frost Air Conditioning,https://www.frostair.com.au/,Top home ducted & split system air conditioning sales  installation  repairs & maintenance; Servicing Sydney since 1971! All major brands under 1 roof!,Frost Air Conditioning,['service@frostair.com.au'],"['air conditioning systems', 'split system air conditioning units', 'air conditioning', 'system air conditioning work', 'frost air conditioning', 'fujitsu ducted air conditioning systems', 'split air conditioning units', 'ordinary air conditioning systems', 'mitsubishi air conditioning units', 'ducted air conditioning']","['Feb 6, 2005']",['$10M'],$0,['1-10'],"[' Brisbane, Queensland, Australia']",['+61 2 9634 5999'],"['Arun Bhatia', 'CEO', ['arun.bhatia@frostair.com.au', 'arun_bhatia@frostair.com.au', 'abhatia@frostair.com.au', 'arun@frostair.com.au', 'bhatiaarun@frostair.com.au', 'bhatia.arun@frostair.com.au', 'bhatia_arun@frostair.com.au']]","['3/4 Packard Ave, Castle Hill NSW 2154, Australia']",['Automotive']
5eb9b94210d23baa8f21f86d,https://www.gojaro.com/,JARO,https://www.gojaro.com/,We simplify sports management · Online platform · Web Platform · Online any time · The Company We Keep · Home. Features. Coaching Tools · Competition ...,Jaro Sports,['None'],"['nacsport video analysis software', 'nacsport video analysis', 'video analysis software', 'different video analysis software', 'wellbeing nacsport performance analysis software', 'other analysis software', 'many performance analysis processes', 'performance analysis tools', 'use nacsport basic', 'performance analysis']",['2016'],['None'],None,['2-10'],"[' Sydney, New South Wales, Australia']",['+61 1300 770 160'],"['Todd Wheatland -', 'CEO', ['todd.wheatland@gojaro.com', 'todd@gojaro.com']]",['None'],['Sports']
5eb9ba554ec213f32d21f86d,tbc,TBC (abbreviation) definition and synonyms | Macmillan ...,https://www.macmillandictionary.com/dictionary/british/tbc,Define TBC (abbreviation) and get synonyms. What is TBC (abbreviation)? TBC (abbreviation) meaning  pronunciation and more by Macmillan Dictionary.,Aged Care Channel,['None'],"['macmillan english dictionary', 'macmillan dictionary', 'macmillan dictionary explore', 'macmillan dictionary blog', 'macmillan dictionary editor', 'r macmillan dictionary', 'language puzzles d macmillan dictionary', 'macmillan dictionary explore antonyms k l crowdsourced dictionary', 'english dictionary gadget', 'many common english words']",['1993'],['$7.1M'],Better Caring has historically raised $3.9M in funding,['5001-10000'],"[' Armadale, Victoria, Australia']",['None'],"['David Clarke', 'CEO', None]","['C/- Royal District Nursing Service New Zealand Limited, Level 1, 8 Hugo Johnston Drive, Penrose, Auckland1061NZ']","['Health Care', 'Hospital']"
5eb9bb86c18b4ececb21f86d,http://www.superair.com.au/aerial-agricultural.aspx,Aerial Agricultural - Super Air,http://www.superair.com.au/aerial-agricultural.aspx,Aerial Agricultural. Aerial Topdressing makes country more productive for sheep and cattle grazing. We are proud to be in a ...,SuperAir Australia,['superair@iinet.net.au'],"['aircraft parts', 'aircraft', 'cresco aircraft', 'helicopter maintenance turbine maintenance aerial topdressing', 'superair australia', 'several turbine powered aircraft', 'various aircraft', 'superair services', 'helicopter maintenance', 'superair hangar']",['2006'],['None'],None,['11-50'],"[' Melbourne, Victoria, Australia']",['+61 2 6772 5055'],['None'],"['Hangar, Airport Shand Drive, New England Hwy, Armidale NSW 2350, Australia']",['Financial Services']
5eb9bc50d2451747b621f86d,www.littlezaks.com.au,Little Zak's Academy: Childcare Centre Sydney | Early Learning,https://www.littlezaks.com.au/,Love Little Zaks Ultimo! Our little boy loves attending each day  and the carers are wonderful. Kate Gawidziel Mother.,Little Zak's Academy,['enrolments@littlezaks.com.au'],"['child care centres', 'child care educators', 'child development', 'little children', 'other children', 'children ages', 'active children', 'young children', 'sydney child care educators', 'forces children']",['None'],['None'],None,['201-500'],"['Sydney, NSW']",['16.290 4.363'],"['Maged Zaki', 'CEO', ['mzaki@littlezaks.com.au']]",['133 CENTENARY RD SOUTH WENTWORTHVIL'],['Individual & Family Services']
5eb9bd5a3ad6427d8721f86d,https://helisikahelicopters.co.nz/about-us/,ABOUT US | Helisika Helicopters | Agricultural & Commercial ...,https://helisikahelicopters.co.nz/about-us/,Helisika helicopters have invested in a wide range of ground support equipment ... Email: info@helisikahelicopters.co.nz 738-750 Corsair lane  Ardmore airport ...,Helisika Agricultural Ltd,['None'],"['helisika helicopters', 'operations helisika helicopters', 'helisika helicopters main', 'fleet helisika helicopters', 'helisika helicopters squirrel b2 helicopter', 'services today helisika helicopters', 'helisika', 'ceo helisika helicopters', 'helisika helicopters main point', 'legal policies helisika helicopters']",['1990'],['None'],None,['None'],"[' Adelaide, South Australia, Australia']",['508 435 424'],"['Tony Orr', 'CEO', None]",['None'],"['Aerospace', 'Air Transportation']"
5eb9be1269310756c221f86d,https://aeronetsoftware.com/,Aeronet Software: Aircraft Maintenance Tracking Software,https://www.aeronetsoftware.com/,... by Helicopter Magazine article (https://www.helicoptersmagazine.com/operator-best-practices/) Helicopter Magazine  Canada's ... www.aeronetsoftware.com.,Aeronet,['support@aeronetsoftware.com'],"['robust aviation business process', 'aviation business', 'most aviation businesses', 'aviation software systems', 'growing aviation operations businesses', 'aircraft aeronet features', 'other aeronet', 'aviation business owner', 'good things', 'current business process']",['2007'],['$4.4B'],$304.4M,['2-10'],"['Cambridge, Waikato']",['+64 9 377 6309'],"['Rami Rahim', 'CEO', None]",['None'],['Aviation & Aerospace']
5eb9bf57b3f56179ae21f86d,http://aggservices.com.au/en/contact,Contact AG&G Services | Melbourne & Sydney,https://aggservices.com.au/Contact~3239,Contact us at AG&G Services PTY LTD. Melbourne ... Sydney PO Box 506  Alexandria NSW Australia 2015. T: 1300 734 093. E: sales@aggservices.com.au ...,AG&G Services,['sales@aggservices.com.au'],"['test methods', 'test procedures', 'velocity tests', 'australian test methods', 'compliance test', 'test requirements', 'other tests', 'typical tests', 'test results', 'recovery test']",['None'],['None'],None,['None'],['None'],['1807.6-7 (2000'],"['Aggressive', 'CEO', None]",['30 WHY TEST CYTOTOXIC DRUG SAFETY CABINE'],"['Manufacturing, Transport']"
5eb9bfd43cef2bdc8b21f86d,http://www.cordbank.co.nz/about-us/,About Us - CordBank,https://www.cordbank.co.nz/about-us/,Private Umbilical Cord Blood Banking for New Zealand  Australia  and the South Pacific. CordBank is Australasia's longest established and most experienced cord ...,Cordbank,['info@cordbank.co.nz'],"['umbilical cord blood stem cells', 'own cord blood stem cells', 'cord blood stem', 'cord blood stem cell sample', 'banked cord blood stem cells', 'autologous cord blood stem cell treatment', 'umbilical cord blood cell therapy', 'umbilical cord blood mononuclear cells', 'cord blood treatments', 'cord blood therapy']",['2002'],['$10M'],$0,['2-10'],"['Auckland, Auckland']",['+61 1800 071 075'],"['Jenni Raynish', 'CEO', None]","['42 Corporate Dr, Heatherton VIC 3202, Australia']",['Pharmaceuticals']
5eb9c193286421764421f86d,http://sharpandhowells.com.au/,Chemical Analysis Laboratory Melbourne | Forensic Laboratory,https://sharpandhowells.com.au/,lab@sharpandhowells.com.au 03 9850 9722 Quick Contact ... Australia's Leading Chemical Analysis Laboratory ... oldest NATA accredited privately owned chemical laboratory in Australia and we love handling complex chemical problems.,Sharp & Howells,['bmrl@bigpond.com'],"['chemical testing', 'drug testing', 'testing service', 'site testing', 'public testing service', 'howells sharp', 'public testing service scratch test', 'ohs testing', 'testing expertise', 'industrial forensic chemical analysis']",['2012'],['$22B'],$120M,"['52,422']",['None'],['1925 - 1935'],"['Hon Hai Precision Industry Co Ltd', 'CEO', ['hon_ltd@sharpandhowells.com.au', 'h.ltd@sharpandhowells.com.au', 'hon@sharpandhowells.com.au', 'ltd_hon@sharpandhowells.com.au']]",['None'],"['Manufacturing, Services - professional, scientific, and technical']"
5eb9c21d2884e8e37021f86d,https://www.hill-laboratories.com/contact-us/,Contact Us | Hill Laboratories - NZ,https://www.hill-laboratories.com/contact-us/,Contact Us. Home > Contact Us. 0508 44 555 22. +64 7 858 2000. mail@hill-labs.co.nz. Postal Address Private Bag 3205. Hamilton 3240. Agriculture,Hill Laboratories,info@steephill.com,"['hill laboratories soil testing services', 'soil testing services', 'soil tests', 'such testing soil', 'hill laboratories specific water test options', 'hill laboratories challenge testing', 'plant soil tests', 'available soil test options', 'environmental soil tests', 'other soil tests']","['Jan 1, 2008']",['$17.4M'],$0,['51-100'],"['Hamilton Other, NZ']",['2020-05-15'],"['Addison DeMoura, David Lampach, Steve DeAngelo', 'founder(s)', None]",['None'],"['Biotechnology', 'Cannabis']"
5eb9c35fea7b131dc021f86d,www.rimfireresources.com.au,Rimfire Resources,https://www.rimfireresources.com.au/,Rimfire are leaders in agribusiness recruitment and HR solutions across Australia and New Zealand. We're proud of our strong and long-standing relationships ...,Rimfire Resources,hello@irecruit.com.au,"['hr', 'hr related issues', 'business leaders', 'specialist agribusiness jobs', 'rimfire recruitment', 'hr solutions', 'favourite search name', 'search details', 'hr solutions navigation', 'business managers']","['Jul 1, 2015']",['None'],None,['11-50'],"[' Brisbane, Queensland, Australia']",['+61 1300 380 701'],"['Aleksandar Svetski, Todd Pierce', 'founder(s)', None]","['2/153-161 Park St, South Melbourne VIC 3205, Australia']","['Artificial Intelligence', 'Big Data']"
5eb9c465c47657758321f86d,Confurmo austraila,Australia confirmó los primeros cuatro... - El Diario de Hoy ...,https://ms-my.facebook.com/eldiariodehoySV/posts/australia-confirm%C3%B3-los-primeros-cuatro-casos-de-esta-enfermedad-en-dos-ciudades-/757958758024449/,Australia confirmó los primeros cuatro casos de esta enfermedad en dos ciudades diferentes. Y se esperan más casos debido a que es un destino popular...,Confurmo austraila,['support@rocketreach.co'],"['account information', 'contact information', 'rocketreach receipts', 'rocketreach users', 'rocketreach chrome extension', 'rocketreach api', 'harmless rocketreach', 'api rocketreach terms', 'rocketreach user ccpa', 'rocketreach advanced search']",['12 January 2015'],['None'],None,['None'],['None'],['+1 (833) 212-3828'],"['LUKE WILLIAM BATTAH', ' director_active', None]","['135 100th Avenue NE Bellevue, WA 98004']","['Finance and insurance, Education']"
5eb9c525b11354116b21f86d,tbc,TBC (abbreviation) definition and synonyms | Macmillan ...,https://www.macmillandictionary.com/dictionary/british/tbc,Define TBC (abbreviation) and get synonyms. What is TBC (abbreviation)? TBC (abbreviation) meaning  pronunciation and more by Macmillan Dictionary.,Paramount Industrial,['None'],"['macmillan english dictionary', 'macmillan dictionary', 'macmillan dictionary blog', 'macmillan dictionary lesson', 'mark mom macmillan dictionary', 'word meanings', 'other words', 'words', 'english dictionary gadget', 'many familiar words']",['1966'],['$9.5M'],Paramount has historically raised $0 in funding,['1001-5000'],['None'],['None'],"['Steven Parker', 'Managing_Director', None]",['None'],"['Manufacturing', 'Precious Metals']"
5eb9c643e192bb672a21f86d,www.southbankdaysurgery.com.au,Southbank Day Surgery - Nexus Hospitals,https://www.nexushospitals.com.au/locations/southbank-day-surgery/,Southbank Day Surgery is known for evidence-based surgical care and excellent patient outcomes. Our professional staff take a personal approach to your care  ...,Southbank Day Surgery,['a.petering@nexushospitals.com.au'],"['dr susan hsieh dr sohei nakagawa dr', 'dr michael chong dr', 'dr michael yunaev dr', 'dr michael gross dr', 'dr david handley dr', 'dr robert chong dr', 'dr richard sullivan dr', 'dr adit bahl dr', 'dr udit bhatnagar dr', 'dr david workman dr john camacho']",['2001'],['$6.5M'],$0,['1-10'],"['Spring Hill Queensland, AU']",['+61 8 9368 7344'],"['Bronwyn Grant - Chief', 'CEO', ['bronwyn.grant@southbankdaysurgery.com.au']]","['38 Meadowvale Ave, South Perth WA 6151, Australia']","['Health Care', 'Medical']"
